id,name,age,marriage_status,gender,weight,height,hours_of_exercise,avg_daily_calories,diet_type,if_smokes,if_drinks,if_drugs,city,city_temperature,diseases_or_conditions,income,education_level
d74994f742aa4b1cb8ad5c2d155cb32e,Yolanda Rice,30,divorced,female,55,195,8,856,protein_based,yes,yes,yes,New York,78,sugar_intolerance,934892,college
f675ad9d6e6c462fb8d4f8bbfaf6859a,Andrea Ramos,52,married,male,110,200,3,1244,other,yes,no,no,Paris,62,none,661985,other
f4d54a5249574064a695405986f0c6f9,Donald Holmes,27,divorced, ,47,219,11,1035,vegetarian,yes,yes,no,New York,79,none,654287,college
f24a3ecbb006401eaf863c9aa7511752,Melanie Tucker,15,single,female,58,214,9,1633,protein_based,no,yes,yes,Dubai,89,other,264654,other
47cb544fa4884ac6b582ad16390b087e,Martha Walsh,31,divorced,female,104,167,2,2883,protein_based,yes,yes,yes,Dubai,73,diabetes,443941,high_school
842d02a1e0964e1cb5dc64e2ea540a26,Brandy Bush,37,widowed,male,94,132,14,3166,vegetarian,yes,yes,no,London,85,heart_disease,6001,college
8167f35e01f64fcaabfa42e8b05ddc7d,Tina Mills,29,married,female,91,193,2,872,protein_based,no,yes,no,Delhi,62,sugar_intolerance,561835,university
e4c175407305474d8eacad46ee929386,Shawna Hanna,24,married,female,111,165,2,1971,protein_based,no,yes,yes,Dubai,55,heart_disease,641625,other
9639be60548f46109e1e109c8d95df15,Jill Harvey,49,single,male,81,131,17,690,protein_based,no,no,no,Shanghai,34,other,508272,high_school
8e927719fa15469ea324712ccbfc39ad,Eric Hart,47,divorced,male,56,161,4,2601,carb_rich,yes,yes,yes,Tokyo,86,other,355530,university
0cd239de7b1447d0a99f81a048e71f7d,Cindy Castillo,32,widowed,female,66,206,18,1241,vegetarian,yes,yes,no,London,17,heart_disease,722599,high_school
10cecc0ef05f4fc29c592cd6d9dec970,Edward Landry,16,single,female,49,154,17,2060,carb_rich,no,yes,no,Delhi,71,heart_disease,187550,high_school
2ed3a3817770492ca6e5a4e92ee7864f,Benjamin Maxwell,43,single,female,111,176,23,305,other,no,yes,no,Paris,73,diabetes,831303,other
96f5da8b1eb647bbb0939dc9b557bc99,Linda Black,32,divorced,female,68,220,10,2111,vegetarian,yes,no,no,Shanghai,3,diabetes,237771,other
fd30c1d4dbe3433d8794ace5e5d4c115,Natasha Tucker,60,widowed, ,48,173,21,319,other,yes,no,yes,Shanghai,1,other,396242,other
cb39546893494f2887a1882a557d5160,Russell Humphrey,42,widowed,male,84,152,5,1843,protein_based,no,yes,yes,New York,96,diabetes,743213,high_school
3ff7342837b244b5862ff6ca47730563,Michael Wise,25,divorced,female,129,162,9,3132,other,no,yes,no,Paris,85,diabetes,70939,high_school
812403e4269f40ac912da035c2a994fb,Jonathon Clayton,19,single, ,117,121,6,1763,other,yes,no,no,London,88,none,465866,other
17386e2ced8548578552d9baa68bb4c6,Sean Moore,24,single,female,102,127,17,3818,protein_based,no,yes,yes,New York,46,none,318644,college
2e0095d90ddb4c56bdb9d660e4d6491d,Scott Davenport,43,widowed,female,79,172,20,257,protein_based,no,yes,no,Delhi,5,other,545098,college
da2a6a900e6e451d806d0cd23fa0122e,David Ruiz,57,married,male,95,204,18,871,other,no,yes,no,Dubai,30,heart_disease,538430,other
2352b2cd13af42938413508b1e5805e8,Kyle Mays,18,single,female,55,178,9,3435,other,yes,no,no,Tokyo,55,sugar_intolerance,925928,university
733087ab78b44d09898dd7360474407f,Sandra Ballard,37,widowed, ,105,164,16,1013,carb_rich,yes,yes,yes,Delhi,45,sugar_intolerance,763613,other
7b7873a52c9341eaad9f060473d7b7e7,Derek Rivera,45,divorced,female,48,174,19,1510,protein_based,no,no,yes,New York,40,other,631806,college
80b1fe1d9a094d6e8ae3be86fb89bc4c,Bethany Moore,20,divorced,female,63,180,2,3971,carb_rich,no,yes,no,Delhi,87,other,929423,university
ba7e9080ae9d4f2b8e333f2c74a2c5d0,Monica Hartman,28,married,female,49,151,7,1545,protein_based,no,no,yes,Dubai,80,other,329452,other
32af8179f0b442ecb9315561a6efd4a9,Charles Logan,29,divorced,male,129,196,0,55,vegetarian,no,no,no,Dubai,51,sugar_intolerance,600122,college
6a189cfd50f2444ea896d38294386aac,Jessica Scott,40,married,male,60,131,21,2182,carb_rich,no,yes,no,London,17,sugar_intolerance,955705,college
90aff4fc0d99479d9530d8786a188193,Tristan Braun,35,married,male,58,124,8,2958,protein_based,yes,yes,yes,Dubai,45,diabetes,849660,college
bdd2ad7f728b49069b43b3459d75a461,Brandon Jones PhD,28,divorced,female,49,202,21,1479,protein_based,no,yes,yes,Paris,72,heart_disease,572662,college
71a2613182c349a0ba970251fefaeb3d,Susan Miller,49,single,male,70,187,15,3768,vegetarian,no,yes,yes,Delhi,34,heart_disease,915853,college
498348711df24dc79b5bf41df8769fa6,Destiny Alvarado,21,single,male,49,121,2,2348,vegetarian,no,no,yes,Tokyo,27,diabetes,948623,college
12ed3d19f9814b45b2a16b5d211fcc6e,Cassandra Paul,59,divorced,female,63,199,20,3084,protein_based,no,no,yes,Tokyo,61,none,499650,high_school
8c0f50a0018f43369c556ad7b6babf3f,Jennifer Perkins,47,single,female,89,180,12,932,protein_based,yes,yes,yes,Delhi,45,sugar_intolerance,857371,high_school
71ceba434d724e0d91ebc755aa4a2143,William Reeves,54,divorced,male,62,166,11,3061,carb_rich,yes,no,no,Shanghai,66,heart_disease,37421,high_school
839b1b6294d941c185d752027ecf8b69,Michael Cruz,37,single,female,79,195,23,0,other,yes,yes,no,Tokyo,96,sugar_intolerance,141256,high_school
55b5f426eb434769bf14eb0e23676eac,Judith Best,37,married,male,98,165,17,81,carb_rich,yes,no,no,Dubai,56,diabetes,825945,university
05a11f46b31b41f38a818cca04f5cd42,James Ball DDS,31,married,female,127,159,7,3681,vegetarian,yes,yes,yes,Tokyo,64,sugar_intolerance,556323,college
fc751061f49440e7a8b6d072d5edebf4,Joshua Blanchard,42,married,female,64,187,12,3287,carb_rich,no,yes,yes,Paris,54,other,975477,university
2cd1bf097f07473691094d099a9d0dfc,Carl Doyle,39,divorced,female,47,140,16,3414,other,yes,no,no,Delhi,23,sugar_intolerance,967034,high_school
030a43eb57164c35a479c2ed2c6141a6,Keith Gonzalez,23,married,female,104,167,2,1054,vegetarian,yes,no,no,Dubai,50,other,895038,other
29a4ebd8fedd41c39bd10702beb26712,Patricia Cohen,31,married,male,129,190,20,3506,other,no,no,no,Delhi,5,none,780002,other
b459fdebc4c54b65821587730bb08202,Christopher Sanchez,33,married,female,95,157,24,3086,other,no,no,yes,Paris,76,none,711002,university
e527de9ac99d4123b5bcceb75321b03f,Lori Howe,57,widowed,male,130,180,4,2644,other,yes,no,no,Paris,59,sugar_intolerance,640652,university
6107e6c351184e3884aa72543f0e30de,James Mendez,45,married,male,126,134,0,832,carb_rich,yes,yes,no,New York,56,none,543506,college
f56b617833d84a1c9d4fbae0fc3e225c,Charles Roberts,29,single,male,69,198,4,3773,protein_based,no,no,yes,Paris,90,other,676304,university
635f3ea3f8774022bbbacfd56be27f3d,Melissa Sosa,58,married,female,105,215,24,193,other,no,yes,yes,Dubai,90,sugar_intolerance,370079,university
66aa291744bb4ce7b81f785f95a119c7,Victoria Hayes,30,single,male,105,198,13,2659,protein_based,yes,no,no,Shanghai,30,heart_disease,607939,high_school
7e4f48bc0a8e45e2a3cf33122338dfa7,Amber Bennett,52,single,female,113,173,9,1870,carb_rich,no,yes,no,Delhi,78,sugar_intolerance,701631,other
7831cffa9e764a59a367ef347caf4ff9,Robert Baker,23,divorced,female,72,155,24,2846,vegetarian,yes,yes,yes,Paris,53,diabetes,179088,other
bf508eaf42434d8eb057e110d97577c4,Mackenzie Thomas,53,widowed,female,66,185,10,1086,carb_rich,no,yes,no,Shanghai,29,diabetes,386464,college
afc2ecdf1dfd493ea66dd421e3f170e4,Bryan Lyons,21,married,male,63,136,12,679,vegetarian,yes,no,yes,New York,42,heart_disease,609107,other
f7806b5e286d4adab829bee5ac7c4433,Jesse Hodges,55,widowed,female,72,173,15,3903,vegetarian,no,no,no,Delhi,90,other,271969,high_school
bd3c5bb86ed24b0e9802363cf8ccea26,Derek Brown,32,married,female,122,188,1,967,protein_based,yes,no,no,Delhi,18,other,62708,other
d4e6a4c373f645e5b8efcce0883dd459,Paul Mendoza,39,widowed,male,57,215,20,3130,carb_rich,yes,no,no,Tokyo,54,other,892664,college
f537a48aa19a4d899d92feb251d1ba92,Sandra Graham,28,widowed,male,110,195,7,2132,protein_based,no,no,yes,New York,43,none,831073,university
4e5ce85316f74ef2b2fb48531f564a30,Jesse Wells,33,widowed,male,107,196,12,1947,vegetarian,yes,no,no,Paris,76,diabetes,452161,university
07dcf9fc21a8478081d2504a5479ecda,David Lynch,54,divorced,female,102,150,10,3332,carb_rich,no,no,yes,Shanghai,83,sugar_intolerance,452122,other
6730fc23424d41b1b456f5bd36933a89,Alexandra Smith,32,married,male,77,206,20,98,carb_rich,no,yes,yes,Shanghai,10,sugar_intolerance,377009,university
de9b67ffa9d548d497ae12a890095f8f,Lorraine Hernandez,44,widowed,female,62,201,24,1501,carb_rich,yes,yes,yes,Dubai,77,none,708149,university
0e52f9a68ebb42fa9e35a09d80c1b0ad,Philip Ross,29,single,female,70,220,22,1471,other,no,yes,no,London,48,diabetes,326618,high_school
91d16fa4f8c44c32a47cbaf24ccf1689,Jeffery Baldwin,60,single,male,79,173,7,717,carb_rich,no,yes,no,Paris,71,heart_disease,906409,university
cfe8d98fc7eb40fa87a632d9def119e6,Desiree Lutz,50,widowed,male,53,135,17,782,vegetarian,no,no,no,Delhi,3,diabetes,268810,college
3166aa2952cb4f25a3392eb468a47348,Ricardo Mcmillan,41,married,female,52,161,8,2374,other,yes,no,yes,Delhi,63,other,375649,university
7df6d3ea03604430a007787e2cdc47a3,Brittany Ayala,21,divorced,male,53,191,8,3241,carb_rich,yes,yes,yes,New York,79,none,307974,college
6ba07356134246e4a681b816484e8d8e,Debra Schneider,33,married,male,116,167,18,3874,vegetarian,yes,no,no,New York,25,none,421442,college
7c1526bc122b48219ca7c753864c6721,Donna Brown,41,divorced,male,125,170,20,2519,other,no,no,yes,Dubai,8,heart_disease,315039,college
ddd090ced2d148ecb69ca43c09ed8a80,Ashley Anderson,25,widowed,female,82,164,5,2241,carb_rich,yes,yes,no,New York,47,heart_disease,117106,university
e7ee68d4b3a7409e947bea68e799d993,Chad Cardenas,44,widowed,male,95,151,16,3463,vegetarian,no,yes,yes,New York,74,heart_disease,919847,college
de5ef56a7acf4c84979dd85a45f6b852,Edward Blanchard,49,divorced, ,95,178,13,2635,other,yes,yes,no,Shanghai,78,none,242857,college
ffc867bf8fe9489dae56cce2f06e6abc,Michelle Cline,50,divorced,female,116,190,0,539,vegetarian,yes,no,yes,Shanghai,44,none,753689,other
4a788b0224914196a18843ad52506f9a,Kristine Perez,21,single,female,100,134,18,2786,other,yes,yes,yes,Delhi,60,none,192309,college
8f61028ffff14e2cb36ab20db290bab4,Alexandra Thomas,48,married,male,107,173,7,1425,protein_based,no,no,yes,New York,39,sugar_intolerance,164051,college
06d9c3b6c0b64f8e86175ecf8ee6f1f3,Stacey Chavez,55,single,female,98,136,4,677,protein_based,no,no,no,Tokyo,37,heart_disease,336912,college
8b956702517c444caa7aa5a6eb7f79bb,William Matthews,60,widowed,female,111,157,7,198,other,yes,yes,yes,Paris,66,heart_disease,471447,other
31350016d80041638482096dbd9f92af,Nicholas Durham,28,married,female,125,220,5,3954,other,yes,yes,yes,Paris,100,other,866287,college
8d8e7ba448e34a79bd9009d2bfa124cc,Darlene Hicks,49,divorced,male,93,156,19,3675,vegetarian,no,yes,no,London,28,heart_disease,315728,high_school
5160ecd265134741b414c5263aab3e89,Ricardo Miller,49,single, ,86,173,5,3714,protein_based,no,no,no,Delhi,66,other,706199,university
3a49ecfd1858432d95d4dbca912bbfe4,Lindsey Meyer,39,married,male,85,200,20,7,carb_rich,yes,no,yes,Dubai,28,sugar_intolerance,696800,university
31a0515964ac416ba9c719d9a9b20419,Jonathon Gray,23,married,female,78,158,4,3348,other,no,no,no,Delhi,61,heart_disease,59811,university
e1d5dd093318420e99501db7b2e115c9,Luis Brown,25,married,male,55,193,9,2045,vegetarian,yes,no,yes,Paris,59,diabetes,98553,other
073a96a1f92241d7af33a9bd3dc34b40,Kathleen Moore,18,widowed,female,57,192,23,1162,carb_rich,no,no,yes,Dubai,68,sugar_intolerance,657434,high_school
bf1bd9d77580435c9543595b5862852e,Laura Dean,34,divorced, ,77,217,23,1950,carb_rich,no,no,no,London,5,sugar_intolerance,464057,college
b1cd72033b584bec94b36787f0eb91e8,Samuel Smith,57,divorced, ,117,207,8,616,vegetarian,yes,yes,yes,Shanghai,17,none,614497,high_school
5e588870d939409d9748a1936f614dc1,Michelle Golden DVM,35,divorced,male,72,211,9,3273,other,no,yes,no,London,51,other,308190,other
c705ed6424284821bfaa3dfa96590f62,Rachel Watson,17,single,male,119,139,17,37,vegetarian,yes,no,no,Shanghai,65,diabetes,600139,university
404567fd870749529e093fd63f6316de,Jessica Baker,36,single, ,119,130,24,3265,carb_rich,yes,yes,no,Paris,54,diabetes,21246,high_school
ee5611e14d624c959f7a59add811264d,Martha Bass,38,divorced,female,86,203,10,3436,carb_rich,no,yes,no,New York,84,heart_disease,473363,other
ffca49257c574288b94c3de7d3f42d82,Steve Patterson,42,widowed, ,127,151,13,712,protein_based,yes,yes,yes,London,24,other,351460,college
60d33a5e29c1499db9a514b6052e08ed,Michael Cook,51,widowed,male,101,163,20,3223,protein_based,no,yes,no,Tokyo,86,sugar_intolerance,262304,university
e8bded6acdd14650875d2398817acd43,Daniel Waller,43,married,male,110,217,19,1101,protein_based,no,yes,yes,Paris,22,sugar_intolerance,251341,high_school
94a3846be2924c70ac69dfacb5e1412c,Linda Lamb,25,divorced,female,48,161,5,3100,other,no,no,no,Tokyo,43,diabetes,640412,university
d4d8e421dd974bae92fd66187cac8fea,Elizabeth Rowe,52,single,male,81,120,10,1798,other,yes,no,yes,Shanghai,0,sugar_intolerance,604272,other
e74b686adea84665bfeca5f05609d1d0,James Strickland,19,married,female,114,174,15,2749,other,no,no,no,Dubai,62,other,567444,college
ce459291b48546c18085bf61c66a9c7c,Jacob Marshall,21,divorced,female,96,148,3,3500,other,no,no,no,London,87,none,681496,other
c8ff7cfd7e03490f8c41154cb4557396,Paul Reeves,18,single, ,58,198,23,409,vegetarian,no,yes,yes,Delhi,0,heart_disease,52892,other
c17dbd080dcc4b2ab6eae883349ed595,Jacqueline Castaneda,33,married, ,113,144,13,817,carb_rich,yes,yes,no,Delhi,47,none,430454,college
4a52a70749554b8ea9c26dd0e58ef193,Jacob Cain,19,divorced,male,88,187,19,1028,carb_rich,yes,yes,yes,New York,4,heart_disease,394772,university
c03a035eb6b148f2b0d00a260a3db758,Deborah Colon,34,single,male,84,130,18,3194,vegetarian,yes,no,yes,New York,73,sugar_intolerance,682082,university
d93992669699470c8947257afd09c9ca,Jay Marshall,20,married,female,84,138,8,3349,other,no,yes,no,Shanghai,87,diabetes,556464,college
256ff8b437f7461f95e9554cd579cea3,Elizabeth Wright,43,single,male,101,194,17,1230,protein_based,yes,no,no,Dubai,69,diabetes,368451,other
4422d9c8073f40908bc43363e6f382be,Jennifer Davis,26,married, ,55,147,7,2593,other,yes,no,yes,Tokyo,44,diabetes,411968,university
455012a464624f4eaabf2f78d3229464,Julie Holmes,56,divorced,male,60,168,0,2660,protein_based,yes,yes,no,Tokyo,87,none,256099,high_school
de0fc5e39d2544b2bc1238e35db737d1,Joyce Jones,15,divorced,female,110,122,17,3344,protein_based,yes,no,yes,Shanghai,37,other,788804,other
2340cd1a3965425a8ff83324efa3a4a2,Amanda Smith,42,single,female,68,176,4,3202,carb_rich,yes,no,yes,London,82,none,898636,other
d54a8267e8134a1bbb4c69c0dfe1ce68,Ashley Mccoy,59,married,male,81,135,13,3080,carb_rich,yes,yes,no,Shanghai,35,other,41699,high_school
8f5b0acbc9ca4c32b4af279153506d24,Samantha Scott,57,widowed,female,111,146,18,1702,protein_based,yes,yes,yes,Dubai,93,heart_disease,736552,university
1c421582385047ea851b4d4fdf23d87b,Heather Evans,54,single,female,90,204,12,3181,vegetarian,no,yes,no,Delhi,64,sugar_intolerance,702241,college
896e9ce3a6844678ad02a19f9c3cc5a1,Brandon Weiss,33,married,male,92,201,6,2301,other,no,no,no,London,48,diabetes,642368,university
8f126db21446442cbc6075692c44a1dc,Pamela Ford,28,married,male,122,127,1,874,protein_based,no,no,no,Paris,56,other,433838,high_school
24e91a156785493cbc48440268fbe301,David Young,15,married,male,68,212,17,3203,other,no,yes,no,Shanghai,84,sugar_intolerance,848870,college
2bef0a4a874a4821a14acb0bb9ecdef4,Michael Dyer,34,divorced,male,110,174,7,447,vegetarian,yes,yes,no,Paris,23,none,900680,college
a8fbea432a6a4d1c8d13118234f83bf8,Jerry Nguyen,15,single,female,105,208,14,2484,other,no,yes,yes,New York,69,other,238203,college
c818fb8f383c46e78b02de5399cfab9a,Hannah Morgan,57,widowed,female,84,166,17,3755,vegetarian,yes,yes,yes,Delhi,52,sugar_intolerance,765413,high_school
d926cb2f40cd4ccda2498e9bb989883c,Tracy Juarez,57,married,female,94,200,15,2716,other,yes,no,no,Delhi,21,diabetes,180902,high_school
cc11ad89071647bfb3a339c1fda47642,Gavin Thomas,44,widowed,male,78,165,21,2385,other,no,yes,yes,Paris,28,heart_disease,475329,other
fe144bdeae9c477cafdae2d292e05956,Jermaine Garcia,59,divorced,male,122,126,11,1954,other,no,no,yes,Shanghai,26,diabetes,293228,college
51424d53a8464db0a762b75cabea8756,Elizabeth Hardin,45,widowed,male,108,207,3,823,carb_rich,no,no,no,New York,2,heart_disease,601327,high_school
38fbf5c9ec874a63b73d466af8c01f4e,Jason Porter,15,single,male,62,197,10,84,carb_rich,no,yes,yes,London,66,diabetes,561584,other
7c93fd983c5b465e84a559e550c252b6,Kimberly Garcia,31,widowed, ,49,153,5,3253,other,no,yes,no,Tokyo,0,sugar_intolerance,243665,university
2a62805145c54d48aa1a1d1cbeaa7200,Matthew Glenn,51,married, ,112,180,9,3002,carb_rich,no,no,yes,Tokyo,9,heart_disease,204752,high_school
ca66a28b827b400fa1a1f01fb681b2b4,Brian Taylor,52,divorced,male,48,173,18,2994,other,yes,yes,yes,Tokyo,19,other,186335,college
4adcad4a247f43d887a27fb0d032bbce,Karen Rogers,22,widowed,male,57,164,5,838,protein_based,no,yes,yes,New York,56,none,343002,other
e79d30d31f3f4fe7922ad8ca1709fb96,Chelsea Clay,45,widowed,female,70,182,15,2262,vegetarian,no,no,yes,Delhi,35,other,414707,other
55ac0523cdbf472785708a2e37b48bf2,Joshua Jefferson,27,divorced, ,104,184,18,1598,carb_rich,yes,yes,no,New York,50,heart_disease,635757,university
826e736807924be9946e20da6ee22340,Andrew Jensen,48,divorced,female,66,202,4,2178,carb_rich,no,no,yes,London,80,diabetes,618701,college
b4a2e0eb505a4f06967f521c8721e1fe,Kimberly Smith,41,single,male,110,206,5,2800,other,no,yes,yes,London,8,other,401214,university
d30de8e06b194d66814be8c497db96d2,Kaitlin Warner,40,single,male,99,179,13,2798,carb_rich,no,no,yes,Tokyo,58,diabetes,301946,high_school
8153ec6d0df145ac9d06d3b0a6659f12,Matthew Baker,40,single,female,117,131,19,3399,vegetarian,no,no,yes,Delhi,74,other,516757,high_school
f79f58133fe842379d9f5bbfa553fcc8,Dalton Frey,18,married,male,89,152,0,3049,other,no,no,no,Dubai,79,diabetes,111634,other
903cdd7312b84f6cabee3754ff875777,Olivia Perry,33,divorced,male,82,152,7,543,carb_rich,yes,yes,no,Dubai,62,other,253741,high_school
00dfce1bbf6245f29bf67cc6dd255dd8,Randall Hahn,42,married,female,60,182,9,1937,carb_rich,no,yes,yes,Delhi,24,diabetes,928570,university
64ddd3f018994c28b215ce4acc970b2c,Mrs. Tonya Wilson MD,34,single,female,103,135,4,3799,carb_rich,yes,yes,no,London,40,none,298171,high_school
e7a9fb8afaed420da1190bd8169b9f0f,Bradley Brown,53,widowed,male,80,122,1,415,protein_based,no,no,yes,Paris,18,other,456867,other
ba95696455404015aa65b4ee13baf1d8,Jennifer Williams,19,single,male,56,208,0,2812,vegetarian,no,no,yes,Delhi,3,heart_disease,424256,university
a65d915c053d4684a5df8b41a7cee70c,Connie Barber,27,divorced,female,96,148,6,1467,carb_rich,no,yes,yes,London,78,none,342443,college
64dc77e39b674cd7b456c79b8fe282b5,Diana Anderson,25,single,female,76,205,6,3695,protein_based,no,yes,yes,Tokyo,50,diabetes,793647,college
b323b805098c485584f4d4569bb2dc1a,Ralph Jones,49,divorced,female,124,131,19,2077,vegetarian,yes,no,yes,Dubai,97,heart_disease,886461,university
ddad065f0f8747048468646cc2dee935,Stephanie Cruz,20,divorced,male,82,165,15,3944,other,yes,yes,no,London,74,none,651765,college
d0414476707c4fdcb3c8a8fca21a6f40,Jennifer Adams,22,single,female,113,143,20,599,other,yes,yes,yes,Tokyo,3,sugar_intolerance,966906,university
e808cdf8d1e548ef8c9583f770ce6c4d,Peter Patrick,31,divorced,male,117,179,24,88,vegetarian,yes,yes,no,Dubai,29,other,924030,college
0527035adaed4bdfbc32322978e35998,Shawn Brown Jr.,25,single, ,55,124,20,2469,vegetarian,yes,yes,no,London,78,diabetes,481386,other
98db420fdad64ed18bdbe4410efa75b1,Isaiah Chandler,39,widowed,male,84,188,6,1765,vegetarian,yes,yes,no,Dubai,54,diabetes,121008,college
6f39f7ccb0964ff8a577d1e84a31ea27,Kimberly Harper,17,divorced,female,70,194,7,2868,vegetarian,no,no,no,Paris,15,sugar_intolerance,709187,high_school
875ffab4cd6844b19cfc407fe12a2c54,Wendy Maldonado,18,divorced,male,82,156,12,3930,other,yes,no,no,Tokyo,1,none,21667,university
133d3b256c5f4ac4a7e90becf6dbd555,Eric Baldwin,33,divorced, ,120,128,24,2980,vegetarian,yes,no,no,London,72,sugar_intolerance,258575,college
ae66edf0ec7d449ea1e9841efea18d28,Kristina Lindsey,42,widowed,female,71,201,6,657,carb_rich,yes,no,yes,Dubai,23,heart_disease,712234,university
5e8dcb75d736440090ca22c7cab3fba9,Tracey Mcknight,21,single,male,83,164,17,2597,vegetarian,yes,no,yes,Tokyo,16,heart_disease,921880,college
3cca1248d5684802b4ac9b092f9a56e5,Cindy Burke,37,widowed,female,117,195,18,1137,other,no,no,no,Delhi,84,none,287519,other
cf964e3a3afa4ad391743f2f67c7dfbd,Johnny Taylor,17,married,female,84,205,10,3290,vegetarian,no,no,yes,Delhi,75,heart_disease,960358,other
354e79aa61df4e9b843b2f26af65b3a5,John Rios,36,married,male,63,133,24,2254,vegetarian,no,yes,yes,Tokyo,79,other,774284,college
af5904a66f2543bda071d11021f59a40,Richard Ruiz,23,widowed,female,85,129,3,3143,other,yes,yes,yes,Paris,33,none,157937,college
3bfdba6b3c554450adc022ec4d1da379,Tami Hart,35,single,male,80,120,11,2897,protein_based,no,yes,no,Tokyo,91,sugar_intolerance,876359,other
c53ea1fe64094579953bd6fb9f498db8,Christina Davis,17,single,female,113,184,12,1761,protein_based,no,yes,yes,Paris,2,heart_disease,316102,university
725dd4a434a447d5af479ec32bf3b1ae,Steven Alvarez,57,single,male,107,159,15,196,protein_based,yes,yes,yes,Shanghai,49,other,759418,other
f795606ea9e94bc68f167a0e9297ab8d,Courtney Blair,30,divorced,male,67,184,10,694,other,yes,yes,no,New York,19,heart_disease,416321,other
72df72efb4a74db7af7fc309ffe00b60,Lori Anderson,22,married,female,52,208,8,1827,protein_based,yes,yes,yes,Tokyo,17,none,166500,college
b4fd348d5508486492f455da798f023b,Angela Dickson,31,widowed,female,71,209,4,66,carb_rich,yes,yes,no,Delhi,67,diabetes,304737,high_school
35f83b4c2b064992b8ad85d6c1a36361,Francisco Hernandez,26,single,female,122,189,10,3382,other,yes,yes,no,Paris,50,other,563389,college
7df6ccd793a042a6b66fc0f7d68052fc,Laura Brown,17,divorced,female,124,177,13,1130,other,yes,no,no,Shanghai,88,heart_disease,834226,college
bf3d0a2b2a1d480f960bb3334712d2c1,Denise Buck,20,single,male,96,213,15,653,vegetarian,yes,no,yes,Paris,3,other,252557,college
8bdc4ead2a4a4aa19178669bbec62669,Tanya Fuller,26,divorced,female,116,128,5,320,carb_rich,yes,no,no,Tokyo,75,none,795337,college
54a9165eef764f9cac7df7f7fd73dd1c,David Barton,29,married, ,73,207,23,3388,vegetarian,no,no,no,Dubai,65,heart_disease,426488,college
90af54255b804dcbbf6b7ccae6b7ed58,Alexandria Pierce,16,widowed,female,116,146,17,696,protein_based,yes,no,no,Tokyo,31,other,153294,high_school
3fa22414546a43a28642f56e25c851be,Amber Hall,39,married,female,84,208,1,842,other,yes,no,yes,Shanghai,71,heart_disease,578144,university
81f2cae9508645cd95ef142826caa0cf,Brianna Page,45,widowed,female,103,121,11,469,carb_rich,no,yes,yes,Shanghai,69,sugar_intolerance,121830,university
1b40cd18007a455e934959fef185b0d7,Mr. Kenneth Lambert,54,married,male,91,167,24,1484,carb_rich,no,no,no,Delhi,73,sugar_intolerance,501560,other
761828f2d7f143748d1c936f7c609348,Patricia Stokes,27,widowed,female,110,183,11,2698,protein_based,no,no,yes,Delhi,93,diabetes,564226,other
435e4011a0b24df6bd3da8af46aba82a,Deanna Montes,22,divorced,male,130,147,4,2323,protein_based,yes,yes,no,London,98,heart_disease,134003,other
ff20e754e5434ae98f10d17ac07b218e,Jason Williams,39,married,female,82,216,17,2745,carb_rich,no,no,yes,New York,8,none,370349,other
a4a34537e1da433bb301356602f55567,Beth Johnson,23,widowed,female,69,180,22,1706,vegetarian,yes,no,no,New York,81,none,743339,other
e2c47648b8c0494ba6c9531a3545a81c,Tammy Neal,33,divorced,female,55,149,2,1072,vegetarian,no,no,yes,New York,47,sugar_intolerance,198019,university
b445ba75014c41d98b537bd1469be46f,Kevin Lucas,33,widowed,female,118,217,13,714,vegetarian,no,yes,no,London,30,none,132529,high_school
7ffc9470a8ce4a4cb91c05ec5ae51790,Rachel Trevino,15,divorced,male,56,150,16,275,carb_rich,yes,yes,no,Dubai,11,heart_disease,914667,university
eef38da6b84f485c8fecf95577bef1fa,Richard Castillo,56,divorced,male,117,133,23,1199,other,yes,no,yes,Dubai,64,sugar_intolerance,777232,university
b053ee21ae4546a9b2106a7d7a8c51ae,Kathryn Johnson,51,single,female,130,164,20,2890,other,yes,yes,no,New York,63,diabetes,460254,high_school
e9fe292bad784c32b7ab079a1f2f14c8,Jasmine Oneill,47,married, ,124,147,0,2647,protein_based,yes,no,no,Paris,69,diabetes,411787,university
2c4226e60d364034a373e69dd095cefb,Carl Sampson,48,single,female,67,149,15,422,protein_based,no,yes,no,Tokyo,31,other,487076,college
42c05b2d42d845689f89353f3c15f285,Ashley Mann,38,single,male,102,127,13,2309,vegetarian,no,no,yes,Dubai,68,diabetes,786772,university
9e25e8d72de646ddba6cf37c0b8ef061,James Nguyen,57,married,female,58,214,1,38,protein_based,yes,yes,no,Shanghai,39,heart_disease,340205,high_school
f3ac1bc6873e46b3af38711d77fc4f28,Kelsey Sims,17,married, ,106,192,23,2194,other,no,no,yes,Delhi,25,sugar_intolerance,40961,university
cf488e307d89413d80622ce02c4a34bb,Nicholas Evans,30,married,male,59,193,6,989,protein_based,no,no,no,London,80,sugar_intolerance,450992,high_school
0bb0d7e646a24feca5ec701c72d62fba,Rachel Lopez,33,divorced, ,125,217,17,18,protein_based,no,yes,no,New York,41,heart_disease,340743,high_school
599942876dad404185cd904bc65effef,Kevin Schmidt,60,single,male,122,217,7,2915,other,yes,no,yes,Delhi,98,diabetes,795102,university
5170789c52254941aff318508146bb6a,Holly Perez,31,divorced,female,46,172,11,3783,carb_rich,no,no,no,New York,77,diabetes,898920,high_school
